Country name,Period,Avg_Pillar_1_Score,Avg_Pillar_2_Score,Avg_Pillar_3_Score,Avg_Total_Index_Average,Avg_Overall_Rank,Avg_Overall_Rank_Rolling_Avg_(3y),Avg_Total_Index_Normalized,Avg_Pillar_1_Normalized,Avg_Pillar_1_Rank,Avg_Pillar_2_Normalized,Avg_Pillar_2_Rank,Avg_Pillar_3_Normalized,Avg_Pillar_3_Rank,Total_Yes_Votes,Total_No_Votes,Total_Abstain_Votes,Total_Total_Votes_in_Year
BIH,2010-2014,88.2615,98.7282,85.6788,90.8895,141.6000,139.8000,0.3426,0.2655,163.8000,0.6714,38.8000,0.2999,122.2000,360,50,67,477
BIH,2015-2019,88.8635,94.5387,78.2925,87.2316,166.6000,167.1333,0.2348,0.2633,164.0000,0.3612,139.4000,0.1618,148.0000,270,56,123,449
BIH,2020-2024,90.5391,94.6454,81.2976,88.8274,153.2000,158.8000,0.2988,0.3069,157.8000,0.4143,124.4000,0.2304,141.6000,279,64,91,434
BIH,2025-2029,84.8388,99.9418,99.5132,94.7646,52.0000,110.3333,0.6402,0.4293,113.0000,0.7241,9.0000,0.7291,1.0000,10,0,0,10
BLR,1945-1949,69.5833,97.0271,49.3237,72.0570,47.2500,46.2917,0.0952,0.1791,42.0000,0.5378,19.7500,0.0301,37.7500,25,37,10,72
BLR,1950-1954,74.3742,99.4679,59.6349,78.8479,45.2000,46.9333,0.2292,0.3430,30.6667,0.7237,5.8000,0.0857,30.0000,32,27,14,73
BLR,1955-1959,76.7153,99.1234,57.4329,77.7314,57.0000,52.0000,0.2193,0.2671,33.3333,0.7242,9.6000,0.0459,38.4000,38,38,13,89
BLR,1960-1964,66.0987,99.9314,73.4455,79.8252,86.5000,79.0000,0.2742,0.2045,71.7500,0.7700,8.0000,0.1913,56.7500,51,32,13,96
BLR,1965-1969,73.8894,99.9316,85.6480,90.4987,59.0000,60.2667,0.5187,0.1786,107.5000,0.7798,4.0000,0.3753,70.6000,100,22,19,141
BLR,1970-1974,78.4710,99.9471,84.0550,87.4910,99.4000,98.9333,0.3582,0.3008,106.0000,0.7710,7.0000,0.2184,91.4000,240,26,74,340
BLR,1975-1979,87.5607,99.9325,84.3705,90.6212,105.6000,100.7333,0.3264,0.3239,96.6000,0.8226,4.8000,0.1753,103.0000,367,70,86,523
BLR,1980-1984,89.9051,99.8206,88.1138,92.6132,110.8000,113.6000,0.3688,0.2965,115.0000,0.8043,5.0000,0.2693,113.2000,554,103,55,712
BLR,1985-1989,93.6100,99.9962,95.8821,96.4961,70.0000,82.2667,0.5768,0.3710,107.0000,0.8194,2.0000,0.5664,57.4000,639,33,25,697
BLR,1990-1994,92.5812,83.7308,88.0968,88.1363,142.6000,119.4667,0.2149,0.4022,91.6000,0.0603,147.4000,0.3236,96.6000,266,3,74,343
BLR,1995-1999,91.7252,84.7040,87.7023,88.0438,158.0000,157.0000,0.2606,0.4246,106.8000,0.0864,161.8000,0.3428,115.4000,270,11,79,360
BLR,2000-2004,92.1347,80.0346,93.3203,88.4965,162.8000,163.1333,0.2661,0.4004,120.0000,0.0396,167.4000,0.5283,75.6000,302,6,41,349
BLR,2005-2009,94.7516,78.6447,92.7459,88.7141,170.2000,167.7333,0.2420,0.5399,88.4000,0.0150,175.8000,0.4897,101.4000,340,21,35,396
BLR,2010-2014,94.3154,76.0608,91.5062,87.2941,176.8000,175.6667,0.2088,0.5212,91.6000,0.0141,180.0000,0.4552,103.0000,279,23,36,338
BLR,2015-2019,94.3819,73.6171,89.6592,85.8861,175.6000,175.4667,0.1982,0.5345,92.8000,0.0085,185.4000,0.4055,114.0000,342,32,59,433
BLR,2020-2024,92.8602,68.9758,83.6432,81.8264,187.0000,185.4667,0.1303,0.4376,118.0000,0.0051,187.0000,0.2801,133.8000,300,56,78,434
BLR,2025-2029,79.2349,68.6010,68.0549,71.9636,182.0000,185.6667,0.0740,0.2642,164.0000,0.0247,101.0000,0.0810,31.0000,5,3,2,10
BLZ,1980-1984,89.8747,95.2423,93.9752,94.3583,91.2500,88.0833,0.4683,0.1799,135.0000,0.4173,98.7500,0.4740,89.7500,317,3,39,359
BLZ,1985-1989,90.8821,92.4744,90.9240,91.4268,114.8000,109.6667,0.3308,0.3063,115.8000,0.3406,109.6000,0.3641,100.4000,355,5,48,408
BLZ,1990-1994,86.5146,97.0690,96.8800,93.4879,99.8000,111.6667,0.4217,0.2427,117.2000,0.4925,85.0000,0.6540,36.2000,313,1,24,338
BLZ,1995-1999,94.9391,98.6367,98.0900,97.2220,21.6000,32.7333,0.7208,0.6118,54.2000,0.6664,41.6000,0.7802,9.0000,304,1,18,323
BLZ,2000-2004,97.3723,98.8162,98.6025,98.2636,17.6000,14.2000,0.7450,0.7515,14.6000,0.6232,53.6000,0.7470,10.4000,316,0,8,324
BLZ,2005-2009,97.5015,97.9341,97.9827,97.8061,25.8000,24.0667,0.7351,0.7775,22.6000,0.5516,85.4000,0.7427,18.2000,364,4,8,376
BLZ,2010-2014,97.7462,98.7359,98.6030,98.3617,7.4000,14.9334,0.8082,0.7753,11.0000,0.6647,46.2000,0.7808,9.2000,333,3,2,338
BLZ,2015-2019,98.4625,98.0808,97.5239,98.0224,17.6000,9.8667,0.7723,0.8526,5.8000,0.6286,62.0000,0.7326,33.0000,415,3,5,423
BLZ,2020-2024,96.6919,97.3566,96.6768,96.9084,30.4000,35.1333,0.7180,0.7245,24.8000,0.5960,76.8000,0.7255,34.0000,376,3,16,395
BLZ,2025-2029,92.1197,99.6065,99.5132,97.0798,15.0000,19.6667,0.7727,0.6698,27.0000,0.7026,23.0000,0.7291,1.0000,6,0,0,6
BOL,1945-1949,89.0351,95.7040,95.2071,95.0558,16.5000,18.0833,0.6598,0.6484,16.0000,0.5006,23.0000,0.7027,9.2500,64,0,7,71
BOL,1950-1954,94.0564,95.3073,93.1416,94.0844,13.4000,14.0000,0.7090,0.7245,6.5000,0.5182,20.0000,0.6654,9.2000,65,0,8,73
BOL,1955-1959,100.0000,95.1308,94.2689,95.6267,11.0000,12.4000,0.7184,0.8674,1.0000,0.5200,25.4000,0.7163,7.0000,75,0,8,83
BOL,1960-1964,83.0533,96.7024,94.2377,91.3311,28.4000,28.0000,0.6267,0.6413,21.4000,0.5327,33.6000,0.6872,14.0000,88,0,13,101
BOL,1965-1969,85.7427,94.3515,92.1964,90.7635,60.4000,48.9333,0.5135,0.5747,36.6000,0.4966,56.6000,0.5998,34.2000,128,5,19,152
BOL,1970-1974,81.0499,93.0688,89.3660,87.8282,92.2000,81.7333,0.3960,0.3647,85.0000,0.3694,88.6000,0.3729,75.6000,183,22,28,233
BOL,1975-1979,83.4444,96.9522,93.4829,91.2932,99.0000,105.4667,0.3702,0.1870,117.4000,0.5255,65.6000,0.4903,65.6000,452,5,51,508
BOL,1980-1984,94.1786,97.2742,95.6066,95.6865,66.0000,75.2000,0.5813,0.5307,71.4000,0.5729,63.2000,0.5701,65.6000,613,8,47,668
BOL,1985-1989,97.1720,98.2510,98.0106,97.8112,35.0000,38.8000,0.6995,0.6492,45.6000,0.6196,51.0000,0.6718,30.2000,676,0,26,702
BOL,1990-1994,96.2093,97.4828,96.9979,96.8967,54.2000,50.7333,0.6585,0.6327,48.2000,0.5574,66.8000,0.6827,37.2000,338,0,22,360
BOL,1995-1999,97.0075,98.1065,97.7076,97.6072,18.8000,21.2000,0.7527,0.7743,13.2000,0.6197,54.0000,0.7605,16.0000,335,0,18,353
BOL,2000-2004,96.6133,97.5659,97.1515,97.1102,50.4000,43.0000,0.6646,0.6870,30.4000,0.5281,90.6000,0.6809,33.6000,344,0,15,359
BOL,2005-2009,96.7256,98.0637,97.1606,97.3166,44.6000,43.1333,0.6938,0.7053,41.6000,0.5690,78.2000,0.6974,36.4000,347,2,20,369
BOL,2010-2014,93.8096,94.6847,94.6219,94.3721,104.2000,98.8000,0.5081,0.4920,98.0000,0.3682,138.8000,0.5825,76.0000,308,18,20,346
BOL,2015-2019,94.6356,96.2734,95.5998,95.5029,90.2000,92.7333,0.5895,0.5532,83.4000,0.4831,114.4000,0.6355,72.8000,507,18,27,552
BOL,2020-2024,92.3584,93.8001,93.6478,93.2688,106.8000,102.3333,0.4864,0.4046,125.2000,0.3624,134.4000,0.5891,79.8000,366,16,36,418
BRA,1945-1949,89.0523,95.3853,94.9851,94.7898,16.2500,17.0417,0.6434,0.6489,15.0000,0.4718,24.7500,0.6938,8.5000,97,4,6,107
BRA,1950-1954,91.7044,94.9536,93.8622,93.2790,15.2000,13.7333,0.6643,0.6750,6.5000,0.4848,22.4000,0.6939,7.8000,76,0,7,83
BRA,1955-1959,96.5714,94.4331,94.4587,94.8862,15.6000,15.0667,0.7091,0.7615,8.3333,0.5108,26.8000,0.7347,6.8000,88,3,3,94
BRA,1960-1964,84.1152,93.7125,89.6483,89.1587,43.6000,46.7333,0.5402,0.6676,18.2000,0.3899,52.4000,0.4858,28.0000,97,3,18,118
BRA,1965-1969,89.7453,91.1739,89.3687,90.0960,61.4000,45.0667,0.5077,0.7220,20.0000,0.3961,78.8000,0.5080,49.6000,131,6,29,166
BRA,1970-1974,83.5806,88.5693,86.2560,86.1353,109.6000,107.7333,0.3178,0.4437,72.6000,0.2063,111.0000,0.2775,81.6000,238,17,67,322
BRA,1975-1979,92.3516,94.6204,94.3395,93.7705,78.0000,82.5333,0.4942,0.6025,51.2000,0.3658,98.2000,0.5057,73.0000,435,9,46,490
BRA,1980-1984,93.9653,94.6189,93.4890,94.0244,94.6000,89.6000,0.4473,0.5008,77.2000,0.3815,106.4000,0.4623,89.8000,615,16,76,707
BRA,1985-1989,95.3162,94.3370,94.2756,94.6429,107.8000,108.4667,0.4163,0.4864,87.0000,0.3278,118.8000,0.4454,97.6000,657,0,85,742
BRA,1990-1994,95.8353,97.8523,96.7621,96.8166,62.0000,74.2667,0.6297,0.5894,61.6000,0.5624,58.8000,0.6493,38.0000,483,0,37,520
BRA,1995-1999,95.9333,97.9200,97.5350,97.1294,24.2000,28.4667,0.7150,0.6896,31.6000,0.6014,58.0000,0.7485,15.2000,469,0,26,495
BRA,2000-2004,95.8786,95.7283,95.1325,95.5798,85.8000,70.6000,0.5669,0.6428,44.4000,0.4092,126.0000,0.5967,64.6000,380,0,39,419
BRA,2005-2009,95.0039,97.8755,96.6299,96.5031,68.6000,75.0667,0.6301,0.5648,77.0000,0.5399,87.8000,0.6678,47.4000,437,1,33,471
BRA,2010-2014,95.8541,98.4074,97.4107,97.2240,32.2000,37.6000,0.7071,0.6224,51.2000,0.6309,53.0000,0.7146,28.0000,455,1,24,480
BRA,2015-2019,95.5139,94.8993,94.8604,95.0912,70.2000,51.9333,0.5996,0.6341,58.8000,0.4480,104.6000,0.6243,63.8000,401,7,49,457
BRA,2020-2024,89.3658,91.8799,91.2002,90.8153,130.2000,133.6000,0.3801,0.2578,166.0000,0.2977,144.0000,0.5006,90.4000,449,12,75,536
BRA,2025-2029,79.4114,83.0281,83.1952,81.8782,165.0000,127.3333,0.2045,0.2692,163.0000,0.1372,85.0000,0.2594,19.0000,7,0,3,10
BRB,1965-1969,,85.9416,84.6130,85.2773,78.3333,87.4444,0.3772,,,0.2663,96.0000,0.3537,70.3333,51,5,16,72
BRB,1970-1974,79.6807,92.8316,90.3635,87.6253,96.6000,88.1333,0.3675,0.3322,95.0000,0.3551,95.4000,0.4183,72.8000,227,13,33,273
BRB,1975-1979,87.0837,95.0516,95.3496,92.4950,88.2000,97.5333,0.4389,0.3216,100.6000,0.4191,81.0000,0.5982,45.2000,448,7,31,486
BRB,1980-1984,95.9876,96.3746,96.1124,96.1582,57.8000,52.0000,0.6106,0.6408,43.2000,0.4998,79.8000,0.6062,58.4000,637,1,51,689
BRB,1985-1989,95.7406,97.6855,96.6331,96.6864,75.4000,78.4000,0.5794,0.5146,82.6000,0.5644,65.2000,0.5788,63.8000,639,0,46,685
BRB,1990-1994,96.4960,97.8981,96.7444,97.0461,58.2000,63.6000,0.6498,0.6558,40.6000,0.5601,59.6000,0.6460,40.4000,339,0,26,365
BRB,1995-1999,92.8601,97.2295,96.7839,95.6245,63.0000,60.0667,0.6063,0.4832,91.6000,0.5442,80.2000,0.7050,27.8000,298,0,29,327
BRB,2000-2004,96.7358,98.9181,98.4111,98.0217,16.8000,25.6000,0.7271,0.6983,25.0000,0.6347,49.2000,0.7384,13.0000,324,0,9,333
BRB,2005-2009,96.5067,97.7092,96.6442,96.9534,50.0000,49.9333,0.6667,0.6807,41.8000,0.5368,86.6000,0.6687,45.6000,365,2,24,391
BRB,2010-2014,96.9602,98.5739,98.2297,97.9213,20.4000,24.2000,0.7685,0.7087,21.8000,0.6526,47.6000,0.7599,16.0000,334,4,12,350
BRB,2015-2019,97.9152,98.2091,97.4908,97.8717,20.0000,15.0000,0.7576,0.7999,11.6000,0.6370,65.6000,0.7293,34.0000,404,2,13,419
BRB,2020-2024,97.2931,98.5498,97.5375,97.7935,13.2000,18.2000,0.7905,0.7828,16.2000,0.7129,41.8000,0.7668,19.2000,408,3,9,420
BRB,2025-2029,93.3732,99.6065,99.5132,97.4977,11.0000,5.0000,0.7990,0.7143,17.0000,0.7026,23.0000,0.7291,1.0000,10,0,0,10
BRN,1980-1984,,99.2828,96.3700,97.8264,31.0000,31.0000,0.7100,,,0.7182,17.0000,0.5828,71.0000,132,0,10,142
BRN,1985-1989,97.2286,98.5487,97.0272,97.6387,44.2000,42.1000,0.6764,0.6633,44.3333,0.6442,41.2000,0.6028,57.8000,652,4,36,692
BRN,1990-1994,96.5788,99.1174,96.8073,97.5012,39.6000,41.4000,0.6977,0.6494,41.8000,0.6891,22.8000,0.6588,38.6000,344,3,16,363
BRN,1995-1999,96.0182,99.4282,95.9786,97.1417,25.6000,25.4000,0.7151,0.6911,31.8000,0.7463,13.8000,0.6618,40.2000,333,6,21,360
BRN,2000-2004,94.7470,98.8577,96.0207,96.5418,69.8000,63.1333,0.6259,0.5461,73.0000,0.6308,44.2000,0.6341,53.2000,328,7,23,358
BRN,2005-2009,95.7838,99.1935,96.2768,97.0847,50.8000,54.2667,0.6738,0.6200,63.0000,0.6785,31.2000,0.6479,52.6000,371,10,19,400
BRN,2010-2014,95.8675,98.1551,96.1971,96.7399,49.4000,48.2000,0.6681,0.6205,50.6000,0.6084,62.6000,0.6517,54.8000,327,11,19,357
BRN,2015-2019,95.9451,98.0368,96.1977,96.7266,58.6000,58.6667,0.6700,0.6392,52.4000,0.6193,65.6000,0.6631,63.2000,418,9,31,458
BRN,2020-2024,96.4632,97.6718,94.2580,96.1310,53.2000,51.9333,0.6604,0.7041,34.0000,0.6248,62.6000,0.6139,73.2000,390,12,36,438
BRN,2025-2029,87.9651,94.9312,94.9632,92.6198,81.0000,69.6667,0.5356,0.5290,77.0000,0.4565,39.0000,0.5567,3.0000,9,0,1,10
BTN,1970-1974,90.2381,97.3166,96.7054,96.7214,19.0000,9.8750,0.7804,0.6284,38.0000,0.5807,50.2500,0.6738,29.2500,215,3,10,228
BTN,1975-1979,93.5527,97.0117,95.9676,95.5106,59.6000,58.1333,0.6017,0.6375,44.6000,0.5244,66.8000,0.5995,53.8000,462,4,32,498
BTN,1980-1984,95.3768,98.3981,96.4840,96.7530,51.8000,50.9333,0.6561,0.6050,54.8000,0.6608,38.4000,0.6173,59.8000,641,6,40,687
BTN,1985-1989,97.3752,98.6407,97.2923,97.7694,39.0000,41.3333,0.6901,0.6663,38.0000,0.6503,42.4000,0.6234,50.4000,646,5,31,682
BTN,1990-1994,96.5466,97.1127,96.3318,96.6637,66.6000,60.8667,0.6269,0.6517,43.2000,0.5066,80.0000,0.6247,46.6000,316,5,14,335
BTN,1995-1999,92.9942,93.3503,92.9630,93.1025,99.8000,90.2667,0.4670,0.5016,85.0000,0.3274,129.4000,0.5227,79.0000,258,7,37,302
BTN,2000-2004,92.1555,94.9518,94.0876,93.7317,108.8000,110.2667,0.4714,0.4008,118.2000,0.3740,129.6000,0.5582,75.6000,239,4,30,273
BTN,2005-2009,96.1139,95.0553,95.1509,95.4400,96.8000,101.0000,0.5560,0.6472,53.6000,0.3357,139.8000,0.5933,76.4000,334,0,33,367
BTN,2010-2014,95.4230,95.7183,96.3576,95.8330,81.4000,85.4000,0.6017,0.5927,63.0000,0.4255,130.0000,0.6613,53.2000,310,0,29,339
BTN,2015-2019,96.6441,97.5676,95.9380,96.7165,58.0000,61.7333,0.6693,0.6950,34.8000,0.5772,87.0000,0.6506,67.6000,418,0,33,451
BTN,2020-2024,95.5974,97.2279,95.3044,96.0433,55.0000,54.8667,0.6562,0.6320,54.8000,0.5840,80.8000,0.6571,57.8000,393,0,34,427
BTN,2025-2029,90.0036,87.8923,99.5132,92.4697,86.0000,59.0000,0.5289,0.5969,49.0000,0.2287,74.0000,0.7291,1.0000,10,0,0,10
BWA,1965-1969,71.3542,77.0582,75.5194,77.4861,82.0000,56.1667,0.3387,0.0858,117.0000,0.2484,84.7500,0.3222,64.2500,22,4,15,41
