Country name,Year,Pillar 1 Score Normalized,Pillar 2 Score Normalized,Pillar 3 Score Normalized
HUN,1986,87.3058,99.99969536869021,93.42273072490292
HUN,1987,86.59020000000001,99.99989845623006,98.16507094267472
HUN,1988,88.67679999999999,99.6194139502862,98.51932371600002
HUN,1989,89.0906,96.7049046656316,96.96873854896589
HUN,1990,73.7036,96.93246425405438,73.50965111066074
HUN,1991,60.44540000000001,96.66256091356898,70.41001611077333
HUN,1992,60.0188,97.78857977837056,75.75738035140728
HUN,1993,72.678,98.32290309576491,75.10332799037039
HUN,1994,72.6842,97.45785171969452,80.0976677250237
HUN,1995,74.0332,98.52426439154465,84.53181519489532
HUN,1996,74.30260000000001,98.478874326384,83.03619499153518
HUN,1997,78.548,96.14509386198372,82.26607136642694
HUN,1998,75.481,98.22846738972599,83.12135486076566
HUN,1999,83.31639999999999,97.65220649534878,80.77147471918738
HUN,2000,85.1164,98.33925164272435,81.90352778852511
HUN,2001,83.59379999999999,98.21414971816526,79.60277834073364
HUN,2002,83.54820000000001,97.07239156902388,79.65907392736436
HUN,2003,80.83099999999999,99.84402876938091,77.91534372038083
HUN,2004,80.5788,99.86779001154552,80.56594465017922
HUN,2005,81.75880000000001,99.95582846007859,81.47424835156286
HUN,2006,82.48719999999999,99.45806089986058,83.83579703291551
HUN,2007,78.6276,99.20958329483132,81.69789536390492
HUN,2008,83.35560000000001,99.9407999821283,79.79489982456249
HUN,2009,81.97739999999997,99.86281436681874,76.8113360887464
HUN,2010,82.16460000000001,98.50598651295648,78.88147834257603
HUN,2011,84.589,99.21912840920515,81.55101506060475
HUN,2012,80.21520000000001,99.89947166776504,78.35004800478205
HUN,2013,79.34719999999999,99.93176258660415,76.59597988098088
HUN,2014,79.27780000000001,97.36016661301771,78.01247919622185
HUN,2015,77.09379999999999,97.8608789425638,71.44339837008924
HUN,2016,78.63980000000001,99.3110255209957,78.32404967931987
HUN,2017,77.65620000000001,98.78045932308893,75.30435441244808
HUN,2018,78.9324,95.66042544808727,76.89956662633855
HUN,2019,76.7346,96.60762573403453,72.14207777798248
HUN,2020,75.07159999999999,93.17412624124566,73.59112617785719
HUN,2021,78.707,94.80288831099202,71.8696071386898
HUN,2022,79.00540000000001,95.56629437335818,76.24090826275913
HUN,2023,80.542,96.90525052371198,73.33984315026008
HUN,2024,77.8424,94.68601143179762,71.36745050594378
HUN,2025,69.58359999999999,93.02069360487492,90.50272982417353
IDN,1950,,89.03814694805124,84.60315705649823
IDN,1951,,71.71396744709824,33.594237788463694
IDN,1952,,95.9324612077413,92.59794920295684
IDN,1953,25.0,89.01245637425785,74.08949565295715
IDN,1954,,84.02056464428708,71.5111577852702
IDN,1955,,96.05116587479449,81.12439686955597
IDN,1956,,89.6551268941721,84.47848792101422
IDN,1957,24.778599999999997,81.47547159465351,79.68384398548187
IDN,1958,19.4756,77.65082550007769,75.39278966126433
IDN,1959,47.7142,83.56859332430948,82.8300507888547
IDN,1960,49.302400000000006,99.58499061227847,93.57390996390941
IDN,1961,45.57499999999999,84.26081720395167,80.4614395702702
IDN,1962,47.462199999999996,96.94921897609355,90.98810013654239
IDN,1963,52.72720000000001,97.38057691077451,95.53432700161517
IDN,1966,,93.20692487893443,93.61700167658492
IDN,1967,,92.14406623903199,92.47522482410187
IDN,1968,,95.70033214967145,97.42074093180454
IDN,1969,84.81,91.77901638611814,90.11991983508464
IDN,1970,81.91220000000001,91.90604764230598,94.36532355632528
IDN,1971,77.7208,98.01999803005087,98.6306866219168
IDN,1972,79.90539999999999,97.4652644148997,98.11430255909501
IDN,1973,86.06360000000001,98.62184795445151,98.49445130227046
IDN,1974,90.2882,99.96466276806287,97.16608016900959
IDN,1975,89.4598,97.00791127511559,95.63750145856747
IDN,1976,90.1714,99.99725831821176,97.69310921548517
IDN,1977,91.7544,99.45328834267366,96.91172647305079
IDN,1978,91.10220000000001,98.99370123995097,95.28744526533644
IDN,1979,91.79699999999998,98.59910214998625,96.94417320207249
IDN,1980,92.256,98.08711846197745,96.22942396308648
IDN,1981,91.887,98.52538137301391,97.52023058672285
IDN,1982,92.7482,97.42708395740442,97.81460532699546
IDN,1983,93.67739999999999,97.45348533758734,97.56536941163947
IDN,1984,96.5386,98.1692673718543,97.86639726669574
IDN,1985,96.3312,96.68662678704341,96.73680073204733
IDN,1986,96.19980000000001,98.32026295774662,97.08480981303724
IDN,1987,96.3802,98.1722121411824,97.58297457691307
IDN,1988,95.88740000000001,98.90332728470943,97.56127518715724
IDN,1989,95.57220000000001,98.68582052951014,98.36323140761483
IDN,1990,96.25299999999999,98.81843669304435,98.89179578827128
IDN,1991,94.52159999999999,98.58346440941635,97.27273471677178
IDN,1992,92.43620000000001,98.63890730780048,95.19092392316777
IDN,1993,91.4504,98.36636382929679,93.39038635149328
IDN,1994,92.24340000000001,96.90129031668455,94.56041335290372
IDN,1995,92.5042,96.58071663500193,92.04758307693253
IDN,1996,90.749,96.4486081903174,92.44482520732129
IDN,1997,91.54879999999999,97.12681902970867,95.04128001834212
IDN,1998,89.84700000000001,99.94069843835835,98.22402777521889
IDN,1999,89.61160000000001,99.12022477728914,96.82615718137208
IDN,2000,91.96960000000001,99.15698362200534,96.90230975674166
IDN,2001,94.238,99.97116156933865,96.76167314577691
IDN,2002,92.41300000000001,99.31711814719175,96.59636883230671
IDN,2003,91.73099999999998,99.31925056636037,97.81419590454725
IDN,2004,91.8416,99.27457130758927,97.20825068117658
IDN,2005,90.1918,97.2204423855881,93.92458029081276
IDN,2006,91.279,98.9644566342099,96.95010982757174
IDN,2007,90.72139999999999,98.04680558531352,96.18315922643721
IDN,2008,92.2808,97.38555255550128,94.80606682183777
IDN,2009,91.436,96.96709067960198,96.24938330743737
IDN,2010,91.3854,98.58488602219543,95.81426960058793
IDN,2011,90.41159999999999,96.98232224509213,94.88150290792295
IDN,2012,89.21459999999999,98.60732719535092,95.87036047599453
IDN,2013,91.09880000000001,96.02415523199197,96.04446737210155
IDN,2014,92.04339999999998,96.76928341576995,95.64087919376531
