Country name,Year,Pillar 1 Score(dumb),Pillar 2 Score(dumb),Pillar 3 Score(dumb),Total Index Average(dumb),Overall Rank,Overall Rank Rolling Avg (3y),Total Index Average,Pillar 1 Score,Pillar 1 Rank,Pillar 2 Score,Pillar 2 Rank,Pillar 3 Score,Pillar 3 Rank,Yes Votes,No Votes,Abstain Votes,Total Votes in Year
GRC,1997,85.6825,99.2951,82.1679,89.0485,141,128.6667,78.6963,43.8653,163,98.9642,14,73.5345,121,49,9,15,73
GRC,1998,83.2312,99.9920,84.2970,89.1734,150,138.3333,78.5845,27.6749,165,99.9995,2,77.5343,100,44,8,11,63
GRC,1999,87.1990,99.9966,81.8387,89.6781,145,145.3333,78.6812,51.0207,160,99.9952,3,72.6001,117,46,8,16,70
GRC,2000,93.5251,99.9980,83.8965,92.4732,118,137.6667,92.5103,61.5058,104,100.0000,1,83.8574,114,47,9,12,68
GRC,2001,92.6125,99.2528,80.9015,90.9223,123,128.6667,83.3184,74.6975,113,99.0225,25,75.0634,117,43,9,15,67
GRC,2002,92.8757,99.9994,82.7709,91.8820,122,121.0000,87.1683,73.8622,111,100.0000,1,78.2755,107,51,10,15,76
GRC,2003,91.4451,99.3495,79.9357,90.2434,125,123.3333,81.6664,77.7572,119,99.1071,20,74.4474,116,49,11,17,77
GRC,2004,91.2119,99.2617,82.4944,90.9893,127,124.6667,84.5306,67.1850,129,99.0135,45,78.3583,118,48,12,12,72
GRC,2005,91.3114,99.9835,83.0749,91.4566,123,125.0000,83.3935,70.3636,129,99.9796,6,79.2698,113,50,10,14,74
GRC,2006,90.9545,98.9988,83.9433,91.2989,159,136.3333,83.2822,52.4770,135,98.6057,54,80.9270,149,70,13,18,101
GRC,2007,89.4945,99.3339,81.1626,89.9970,159,147.0000,80.9753,54.6821,148,99.0905,28,77.9810,132,52,14,13,79
GRC,2008,91.3152,99.3547,81.2774,90.6491,141,153.0000,79.7227,67.6081,159,98.9902,14,77.5332,141,49,10,19,78
GRC,2009,91.0804,99.9765,77.6398,89.5656,144,148.0000,80.6852,70.1298,165,99.9715,14,70.0543,122,41,13,14,68
GRC,2010,90.3224,98.5980,80.0271,89.6492,152,145.6667,80.2848,56.9885,174,98.0911,40,73.7122,136,46,11,15,72
GRC,2011,91.9605,99.9899,81.7558,91.2354,136,144.0000,83.9562,54.4181,157,99.9909,4,74.5133,122,46,11,12,69
GRC,2012,90.9227,98.5691,82.3536,90.6151,144,144.0000,81.0209,45.3525,148,97.9106,43,75.0916,140,47,11,14,72
GRC,2013,90.2840,98.3897,77.5561,88.7432,157,145.6667,79.1509,69.6762,159,97.7456,55,68.1931,129,38,12,13,63
GRC,2014,89.9130,98.7499,81.5514,90.0715,138,146.3333,80.3129,59.9948,171,98.1524,22,73.0688,133,53,10,17,80
GRC,2015,87.4003,96.2553,71.2446,84.9667,176,157.0000,70.9584,43.2149,187,94.8147,113,59.7250,154,41,11,26,78
GRC,2016,87.4237,94.9293,80.2972,87.5501,172,162.0000,74.4949,47.3903,184,92.1323,125,70.2623,144,52,11,18,81
GRC,2017,88.0885,96.7915,77.9409,87.6070,163,170.3333,77.4833,53.7864,183,95.5610,111,70.4618,137,57,15,22,94
GRC,2018,89.3034,97.6321,83.6268,90.1874,136,157.0000,82.5474,56.0798,181,96.5050,74,78.3280,138,75,16,16,107
GRC,2019,90.0229,97.4092,76.5205,87.9842,148,149.0000,77.4290,54.1857,152,96.2651,93,68.4982,143,59,18,23,100
GRC,2020,90.1721,96.9626,82.6328,89.9225,138,140.6667,79.4581,46.8056,147,95.4485,99,75.8421,143,67,17,16,100
GRC,2021,91.9589,98.2205,78.7272,89.6355,140,142.0000,77.6442,34.4275,145,97.2092,62,66.7477,139,53,16,17,86
GRC,2022,92.0809,97.6897,82.0997,90.6235,122,133.3333,78.8423,58.4739,129,95.8704,45,67.0712,137,58,19,12,89
GRC,2023,92.5791,97.6966,78.5855,89.6204,135,132.3333,77.8800,72.6238,127,96.1188,59,64.1614,138,54,19,15,88
GRC,2024,91.1458,97.8735,78.1921,89.0705,133,130.0000,75.3481,71.2391,135,96.1870,41,60.3439,147,44,16,15,75
GRC,2025,88.0043,99.9658,97.3794,95.1165,49,105.6667,91.7220,61.2688,81,99.9400,10,97.2945,3,21,1,0,22
GRD,1974,,92.0548,86.8200,89.4374,91,91.0000,90.3219,,,91.9380,101,87.1381,85,36,0,12,48
GRD,1975,,94.8993,95.1255,95.0124,53,72.0000,88.4653,,,88.4778,85,92.0239,52,58,2,4,64
GRD,1976,,94.3295,94.4896,94.4095,78,74.0000,82.9822,,,84.5026,100,91.8838,58,58,3,4,65
GRD,1977,88.7127,93.4039,99.6529,93.9231,89,73.3333,82.7239,58.4578,94,84.3593,112,100.0000,1,24,0,0,24
GRD,1978,92.2619,91.2736,95.2788,92.9381,95,87.3333,77.6970,66.2361,82,76.6570,123,89.8294,62,11,1,0,12
GRD,1979,92.1875,98.1354,98.7162,96.3464,59,81.0000,91.2724,64.7449,84,96.3325,53,98.5416,9,115,2,0,117
GRD,1980,100.0000,90.0097,92.0784,94.0294,74,76.0000,88.3065,100.0000,1,80.4791,121,87.6308,92,79,10,4,93
GRD,1981,87.8125,94.4294,97.6216,93.2878,99,77.3333,84.8943,35.5821,124,90.3812,108,97.4197,32,116,3,2,121
GRD,1982,90.6545,90.6052,93.3923,91.5507,121,98.0000,80.4945,48.8668,118,82.4064,131,91.8199,103,126,6,13,145
GRD,1983,88.8572,95.5587,99.5751,94.6636,91,103.6667,90.1542,48.4826,133,92.9370,96,100.0000,1,48,0,0,48
GRD,1984,87.4566,83.3833,81.3364,84.0588,139,117.0000,69.1988,36.7391,144,76.0210,140,77.7469,118,14,1,6,21
GRD,1985,67.6624,54.3862,52.8406,58.2964,153,127.6667,9.2504,0.0000,152,28.9270,150,38.8757,140,50,7,73,130
GRD,1986,69.7290,93.2313,91.6157,84.8587,140,144.0000,65.0709,34.1989,153,88.0971,122,89.5042,114,125,3,22,150
GRD,1987,74.3912,93.4776,91.7069,86.5252,141,144.6667,66.5653,1.4850,154,87.3874,127,89.9208,113,113,1,21,135
GRD,1988,78.8565,95.8409,94.7485,89.8153,130,137.0000,80.5665,0.0000,155,93.9882,114,94.1966,95,77,0,9,86
GRD,1989,92.0518,95.4490,94.0693,93.8567,121,130.6667,86.9128,74.6847,126,92.6681,121,93.4229,90,90,0,12,102
GRD,1990,91.7576,96.5000,96.4662,94.9079,112,121.0000,89.9483,72.6699,120,94.5922,79,95.8509,37,40,0,3,43
GRD,1991,93.1256,98.7589,98.5068,96.7971,95,109.3333,93.6850,74.7093,110,98.1332,44,98.6601,17,41,0,1,42
GRD,1992,93.4777,98.9543,97.7181,96.7167,58,88.3333,96.7247,76.8023,100,98.9116,32,98.0811,23,45,0,4,49
GRD,1993,94.1735,98.9594,96.6098,96.5809,40,64.3333,94.0573,77.3957,80,98.0239,24,96.4525,21,46,0,4,50
GRD,1994,94.5051,97.6061,97.3408,96.4840,36,44.6667,90.7076,67.7107,63,94.4057,47,96.2396,15,58,0,5,63
GRD,1995,92.5796,91.1679,91.4179,91.7218,112,62.6667,83.7692,60.2141,87,86.8487,149,88.2851,99,38,0,10,48
GRD,1996,89.9632,97.8185,96.2768,94.6862,79,75.6667,90.8464,61.0643,111,95.9911,69,94.7763,35,63,0,7,70
GRD,1997,89.1763,92.5934,92.7625,91.5107,109,100.0000,83.8698,58.3250,127,88.9737,139,89.8873,86,53,0,10,63
GRD,1998,89.9267,95.9169,95.7751,93.8729,102,96.6667,88.2012,59.4715,118,93.9924,111,94.5613,43,45,0,4,49
GRD,1999,94.3891,98.4544,97.9870,96.9435,32,81.0000,94.3949,78.5317,76,97.6272,48,97.9670,9,64,0,2,66
GRD,2000,94.6711,98.4247,98.7664,97.2874,35,56.3333,97.5320,68.3188,83,98.3553,54,99.3157,4,65,0,1,66
GRD,2001,96.3897,98.3224,97.1525,97.2882,36,34.3333,95.3971,87.6345,30,97.8011,74,97.1015,21,58,0,3,61
GRD,2002,97.2924,97.8508,97.4546,97.5326,24,31.6667,96.6651,90.0662,16,96.9993,96,97.5587,19,67,0,3,70
GRD,2003,97.4494,98.5379,98.8006,98.2626,12,24.0000,97.2660,93.3683,10,97.9915,57,99.3772,2,74,0,2,76
GRD,2004,89.3667,87.8210,87.7921,88.3266,167,67.6667,79.8146,60.2950,159,83.6342,159,85.0991,106,52,11,5,68
GRD,2005,88.0450,91.6093,91.7528,90.4690,142,107.0000,81.3719,57.2705,165,87.7142,146,90.3395,91,48,7,2,57
GRD,2006,87.9471,99.4051,98.4459,95.2660,106,138.3333,91.1548,34.9385,171,99.1720,45,98.6965,9,94,0,0,94
GRD,2007,91.6893,95.9982,97.6193,95.1023,109,119.0000,91.0017,64.1500,124,94.5199,133,97.6731,24,50,1,0,51
GRD,2008,93.0988,97.9433,95.6829,95.5750,92,102.3333,90.7314,74.9993,120,96.7656,69,95.3007,67,66,1,6,73
GRD,2009,94.7380,99.9873,96.9849,97.2368,46,82.3333,95.4840,82.3784,102,99.9857,9,96.8301,34,55,0,3,58
GRD,2010,95.7791,97.7582,96.0615,96.5329,69,69.0000,93.7664,81.2405,67,96.9463,77,95.4389,61,61,1,5,67
GRD,2011,95.3628,97.4891,97.2151,96.6890,47,54.0000,95.2050,73.7084,67,96.4693,94,96.7547,28,56,0,4,60
GRD,2012,94.8900,97.8293,97.3657,96.6950,44,53.3333,93.9331,69.2364,76,96.8294,74,97.0205,23,70,1,1,72
GRD,2013,94.3216,94.9041,95.4821,94.9026,98,63.0000,91.9054,82.2776,97,92.8566,139,94.2576,66,54,0,5,59
GRD,2014,94.6170,98.5668,98.1801,97.1213,36,59.3333,95.4162,78.6509,89,97.8800,45,98.2273,12,68,1,2,71
GRD,2015,95.6915,99.9401,99.2803,98.3040,8,47.3333,97.6329,80.5823,72,99.9205,5,99.9625,2,72,0,1,73
GRD,2016,91.0845,94.4192,94.2960,93.2666,112,52.0000,87.3430,64.2235,138,91.3358,133,92.1676,87,40,1,4,45
GRD,2017,91.5525,98.6206,98.1778,96.1170,86,68.6667,94.3336,68.3971,134,98.0925,57,98.3229,17,37,0,1,38
GRD,2018,92.1111,99.2224,98.1653,96.4996,55,84.3333,96.0011,67.6082,124,98.8533,11,98.1999,6,75,1,1,77
GRD,2019,92.8458,98.1597,97.7610,96.2555,79,73.3333,94.6468,67.9080,114,97.3585,63,97.9056,27,77,0,5,82
GRD,2020,94.8704,97.8805,97.0479,96.5996,62,65.3333,93.6360,72.2354,95,96.8324,68,96.3302,32,90,1,4,95
GRD,2021,96.7280,98.5989,98.1589,97.8286,20,53.6667,96.1602,73.3177,32,97.8055,46,98.0258,12,71,0,3,74
GRD,2022,97.4218,97.4468,96.3573,97.0753,12,31.3333,95.5968,89.0550,12,95.4326,58,93.9330,23,75,1,4,80
GRD,2023,97.7006,98.0575,98.1064,97.9548,7,13.0000,98.3836,96.2769,5,96.7318,47,98.2308,6,75,0,3,78
GRD,2024,96.9712,96.5972,96.8733,96.8139,20,13.0000,95.8401,93.8897,12,93.8875,88,95.8868,18,57,1,2,60
GRD,2025,90.2100,94.3922,94.3916,92.9979,89,38.6667,87.1895,68.3905,45,90.1527,63,93.6541,15,16,0,2,18
GTM,1946,,94.8360,94.5072,94.6716,17,17.0000,90.9899,50.0000,,89.0369,24,91.1875,9,19,1,1,21
GTM,1947,,91.8497,91.1428,91.4962,22,19.5000,83.6811,50.0000,,77.5482,27,87.4053,8,11,0,2,13
GTM,1948,,88.4715,88.8770,88.6742,42,27.0000,76.0544,50.0000,,26.5388,42,86.2483,19,7,1,1,9
GTM,1949,79.1667,87.8540,88.1664,85.0624,44,36.0000,52.8830,40.8889,27,58.5705,39,75.4120,20,13,2,2,17
GTM,1950,79.1667,86.0079,87.1936,84.1227,35,40.3333,51.6633,55.3571,17,60.3758,35,70.7161,14,10,3,0,13
GTM,1951,75.8333,99.9230,98.6037,91.4534,14,31.0000,84.3111,35.5556,16,99.8574,3,100.0000,1,4,0,0,4
GTM,1952,77.1795,87.9752,86.1654,83.7734,41,30.0000,60.0519,45.6962,18,67.3946,42,71.5278,24,20,0,6,26
GTM,1953,100.0000,90.6766,90.4429,93.7065,14,23.0000,89.1020,100.0000,1,81.7810,24,84.9450,6,9,1,1,11
GTM,1954,,86.2220,95.2175,90.7198,27,27.3333,82.7953,50.0000,,63.5871,40,90.4693,3,9,0,2,11
GTM,1955,,89.9600,89.6234,89.7917,12,17.6667,82.7059,50.0000,,79.7229,19,85.1636,4,4,0,2,6
GTM,1956,,95.8022,95.5809,95.6915,19,19.3333,89.9481,50.0000,,89.1865,25,90.8754,5,22,0,2,24
GTM,1957,95.8042,90.4727,90.6589,92.3119,32,21.0000,79.3346,88.9554,2,74.0937,48,81.4407,18,22,1,4,27
GTM,1958,95.8042,99.9996,95.5595,97.1211,12,21.0000,96.9028,90.1316,2,99.9991,2,96.6995,2,13,0,1,14
GTM,1959,89.7143,91.0499,88.6703,89.8115,32,25.3333,69.7998,75.0865,18,76.5654,47,71.5123,16,14,0,4,18
GTM,1960,83.4884,99.9968,93.0934,92.1928,20,21.3333,87.8720,56.1616,29,99.9940,2,88.5141,17,12,0,3,15
GTM,1961,77.7211,92.9038,83.3025,84.6425,68,40.0000,74.7528,45.1495,44,84.4622,47,76.1407,56,24,2,11,37
GTM,1962,76.7163,96.8672,90.3893,87.9909,50,46.0000,80.5378,40.1402,38,95.2430,32,86.5817,19,13,0,3,16
GTM,1963,79.6212,97.6024,97.1506,91.4581,32,50.0000,85.4574,46.5474,38,96.5332,36,96.6883,6,21,1,0,22
GTM,1965,,92.4997,89.0572,90.7785,69,50.3333,86.8113,50.0000,,88.3624,81,85.4034,57,20,2,6,28
GTM,1966,,85.3319,91.3874,88.3597,85,62.0000,84.4959,50.0000,,78.0632,100,89.7551,38,21,0,3,24
GTM,1967,,97.9649,97.1186,97.5417,4,52.6667,96.9105,50.0000,,96.3550,22,97.3896,3,25,0,1,26
GTM,1968,89.8401,99.7962,95.5819,95.0727,8,32.3333,96.0717,73.5206,19,99.7968,10,96.5803,11,24,0,2,26
GTM,1969,96.5441,97.1986,96.6703,96.8044,2,4.6667,95.6682,100.0000,1,95.6799,27,97.2186,3,20,1,1,22
GTM,1970,96.7361,96.0018,92.0809,94.9396,11,7.0000,94.8784,96.9231,3,92.9306,41,87.8394,51,33,3,3,39
GTM,1971,95.2899,93.8294,93.9104,94.3432,37,16.6667,85.1310,93.3416,4,84.5854,103,85.5532,61,67,5,4,76
GTM,1972,86.6815,93.7734,90.6608,90.3719,75,41.0000,74.4680,61.8037,51,86.7236,93,80.0968,75,66,6,9,81
GTM,1973,81.5427,90.3681,89.9219,87.2775,103,71.6667,71.3527,34.2745,96,84.4975,102,84.0792,60,57,0,14,71
GTM,1974,82.8920,95.1270,89.4843,89.1678,96,91.3333,90.0433,44.1153,98,95.0579,71,89.8923,78,42,1,10,53
GTM,1975,83.5672,92.7533,87.8274,88.0493,104,101.0000,69.7481,52.4066,101,83.6235,104,78.2059,92,39,1,11,51
GTM,1976,80.4143,83.6228,81.5324,81.8565,128,109.3333,42.7718,32.5330,121,55.2278,119,70.9053,85,42,3,18,63
GTM,1977,82.9868,89.2426,84.9780,85.7358,135,122.3333,58.6851,32.9984,119,74.4648,119,65.3607,97,59,4,19,82
GTM,1978,84.5743,87.0933,87.3148,86.3275,129,130.6667,55.5880,26.8040,121,65.3850,131,70.4476,107,75,10,16,101
GTM,1979,85.6231,81.0820,81.0951,82.6001,132,132.0000,55.6946,32.4068,123,62.4934,141,67.0437,118,88,4,40,132
GTM,1980,88.8450,77.0503,76.8700,80.9218,134,131.6667,52.8824,46.0693,113,55.1540,138,61.6014,118,48,8,25,81
GTM,1981,87.6956,70.3028,68.2565,75.4183,144,136.6667,42.9951,34.9644,125,48.6180,145,57.8471,126,68,7,56,131
GTM,1982,86.9708,86.0154,84.8904,85.9589,136,138.0000,65.8942,26.8554,140,73.8069,142,80.5363,125,76,6,25,107
GTM,1983,89.5122,88.4018,87.3021,88.4054,127,135.6667,76.2533,51.7371,128,81.5374,133,83.7228,108,84,4,23,111
GTM,1984,88.1484,96.1138,93.7848,92.6824,116,126.3333,86.8063,40.3360,140,94.4003,95,92.9366,94,113,3,13,129
GTM,1985,91.2922,96.2480,93.5645,93.7016,109,117.3333,87.4600,73.0722,132,94.1613,89,92.2398,95,129,4,15,148
GTM,1986,91.7190,96.0173,94.3317,94.0227,103,109.3333,87.1588,82.5229,130,92.9965,92,93.1069,90,134,0,17,151
GTM,1987,94.2119,97.3605,96.5535,96.0420,94,102.0000,91.0585,79.3342,97,94.8960,87,96.0586,72,124,0,9,133
GTM,1988,93.5522,97.9855,97.8775,96.4718,95,97.3333,94.1070,72.9193,113,97.0883,62,97.8985,40,122,0,5,127
GTM,1989,95.2860,98.5524,99.3315,97.7233,64,84.3333,95.4374,85.4102,107,97.6702,59,99.5311,5,111,0,1,112
GTM,1990,96.9909,99.3265,99.7063,98.6746,39,66.0000,98.0109,90.4721,74,98.9600,28,100.0000,1,83,0,0,83
GTM,1991,96.0431,99.9291,98.8603,98.2775,50,51.0000,96.8279,86.1541,85,99.8954,8,99.1100,13,62,0,1,63
GTM,1992,96.0497,98.5749,98.3152,97.6466,29,39.3333,98.0131,86.8077,60,98.5141,45,98.6932,13,68,0,5,73
GTM,1993,96.7993,97.9196,98.2073,97.6421,15,31.3333,96.4091,87.5828,25,96.0336,61,98.8991,4,55,0,1,56
GTM,1994,91.8796,91.2175,91.2886,91.4619,114,52.6667,74.8119,52.2823,100,79.4117,149,85.1172,92,44,0,8,52
GTM,1995,92.2826,95.6001,95.5221,94.4683,78,69.0000,89.4060,58.6216,90,93.5255,107,94.4627,35,50,0,7,57
GTM,1996,92.9954,93.2905,92.6969,92.9943,103,98.3333,87.7628,72.8271,82,87.6488,146,88.9724,92,51,1,10,62
GTM,1997,94.4617,95.4249,95.2927,95.0598,74,85.0000,91.3268,80.1990,60,93.1948,115,93.7927,49,59,0,7,66
GTM,1998,94.6527,97.2098,96.9825,96.2817,60,79.0000,93.1304,81.9154,64,95.8984,82,96.3525,26,51,0,3,54
GTM,1999,93.4361,93.7106,93.7393,93.6287,97,77.0000,87.2256,74.8851,95,90.3432,125,91.2945,76,57,0,8,65
GTM,2000,94.5922,93.7677,94.5033,94.2878,103,86.6667,94.4031,67.8500,84,93.4871,141,94.8840,72,58,0,7,65
GTM,2001,95.5405,96.7143,95.7245,95.9931,81,93.6667,92.9398,84.7261,56,95.6902,103,95.1650,54,57,0,5,62
GTM,2002,95.1271,94.8597,94.7656,94.9175,99,94.3333,92.2700,82.1224,62,92.8221,139,94.0274,66,62,0,7,69
GTM,2003,91.3720,89.0258,88.5420,89.6466,142,107.3333,80.5054,77.5673,121,84.9171,147,85.8205,91,61,0,16,77
GTM,2004,91.8748,92.9748,92.9730,92.6075,113,118.0000,87.3967,69.6602,117,90.5624,140,91.6914,91,63,0,10,73
GTM,2005,93.5697,94.6300,94.4863,94.2286,104,119.6667,89.0679,79.4157,98,92.1385,129,93.8264,63,67,0,8,75
GTM,2006,93.3561,96.9689,97.7973,96.0408,93,103.3333,92.6921,66.4828,111,95.7768,122,97.9018,19,94,1,5,100
GTM,2007,96.2667,96.7534,95.3556,96.1252,89,95.3333,93.0107,83.8954,53,95.5546,121,94.9644,72,71,0,8,79
GTM,2008,96.2109,97.3392,95.2846,96.2782,71,84.3333,92.3031,87.8954,52,95.8134,95,94.8094,79,68,0,9,77
GTM,2009,95.9439,97.7442,95.3148,96.3343,81,80.3333,93.7430,86.4169,55,97.0274,95,94.5185,71,61,0,7,68
GTM,2010,97.1266,97.1816,95.6139,96.6407,62,71.3333,93.9775,87.2295,15,96.1603,90,94.8324,73,65,0,7,72
GTM,2011,95.8454,95.6188,95.4498,95.6380,88,77.0000,93.0372,76.4446,48,93.8355,126,94.2149,59,62,0,7,69
GTM,2012,95.5600,96.6082,95.6958,95.9547,75,75.0000,92.3609,73.2700,47,95.0444,103,94.5812,61,68,0,6,74
GTM,2013,95.6377,96.0887,96.5938,96.1067,81,81.3333,94.3990,86.3853,55,94.5181,122,95.8742,44,59,1,4,64
GTM,2014,96.3141,97.4609,97.7552,97.1767,34,63.3333,95.5349,85.3814,45,96.2353,83,97.5843,19,75,0,4,79
GTM,2015,97.1334,96.7914,96.3255,96.7501,67,60.6667,94.5252,87.0807,34,95.5576,99,95.7218,60,74,0,4,78
GTM,2016,97.0493,96.8827,96.5955,96.8425,43,48.0000,95.3801,91.6516,33,95.1827,91,95.7659,44,75,3,3,81
GTM,2017,94.0081,91.9230,91.9871,92.6394,121,77.0000,87.4478,78.7545,107,88.8229,160,89.7999,101,80,4,10,94
GTM,2018,91.4536,88.4995,88.4715,89.4749,153,105.6667,81.0286,64.9086,132,83.0188,172,84.9500,118,82,6,17,105
GTM,2019,93.5502,90.8418,90.4759,91.6226,123,132.3333,85.0029,71.3321,106,86.6971,162,87.8194,110,83,5,12,100
GTM,2020,94.9859,91.9226,92.4531,93.1206,116,130.6667,86.2487,72.8610,90,87.8499,163,89.7996,102,86,4,10,100
GTM,2021,95.1890,93.5909,93.4476,94.0758,103,114.0000,87.6791,60.7684,86,89.9145,139,90.4423,90,76,2,8,86
GTM,2022,95.1898,88.4189,89.1886,90.9324,114,111.0000,79.6447,76.2750,70,79.1655,162,80.4269,105,70,4,15,89
GTM,2023,94.0898,91.1079,90.6968,91.9649,114,110.3333,83.6476,79.6007,87,84.9286,157,85.2991,101,72,3,12,87
GTM,2024,91.6570,99.2532,96.6475,95.8526,39,89.0000,93.2962,73.2269,127,98.6728,9,95.4573,22,72,0,3,75
GTM,2025,84.8557,99.8066,99.6000,94.7541,59,70.6667,90.9467,51.1030,134,99.6604,19,100.0000,1,22,0,0,22
GUY,1966,,91.9741,98.8472,95.4107,16,16.0000,94.6327,50.0000,,87.9976,72,100.0000,1,7,0,0,7
GUY,1967,,88.7714,89.1164,88.9439,74,45.0000,80.7131,50.0000,,79.8518,85,83.7087,48,18,1,4,23
GUY,1968,,93.8811,93.6448,93.7630,20,36.6667,94.0684,,,93.2146,66,94.5148,23,22,1,2,25
GUY,1969,81.3492,91.3784,89.3426,87.3567,74,56.0000,77.0638,44.4472,75,86.6630,80,87.4602,62,23,0,7,30
GUY,1970,81.9090,90.2349,87.6962,86.6134,91,61.6667,73.5782,40.8012,99,82.7214,99,80.0663,77,28,1,9,38
GUY,1971,88.0515,96.6149,95.9990,93.5551,48,71.0000,82.6179,72.1990,40,91.5533,70,90.9455,43,71,0,6,77
GUY,1972,87.2908,93.5369,97.8724,92.9000,59,66.0000,81.4778,63.5511,49,86.2180,96,96.2887,17,77,0,3,80
GUY,1973,82.5841,97.5344,97.4541,92.5242,66,57.6667,83.3768,37.9829,87,96.0334,63,96.6943,29,63,0,3,66
GUY,1974,88.5320,87.5411,94.3302,90.1345,81,68.6667,91.0422,62.5390,63,87.3544,117,94.9018,50,48,1,5,54
GUY,1975,94.8519,89.6733,97.7169,94.0807,69,72.0000,85.9607,85.0897,20,76.6564,117,96.9304,10,57,2,0,59
GUY,1976,94.6059,94.3832,98.5003,95.8298,59,69.6667,87.5316,81.4188,33,84.6496,98,98.3774,9,85,0,2,87
GUY,1977,94.8021,92.7252,97.6655,95.0643,77,68.3333,86.0744,85.5339,41,82.7456,113,95.3089,36,87,0,4,91
GUY,1978,97.0381,95.3358,98.5053,96.9597,31,55.6667,91.1472,90.7348,9,87.6106,90,97.6817,7,102,1,0,103
GUY,1979,96.5946,97.4981,98.2784,97.4570,33,47.0000,94.1470,86.4554,22,95.0679,71,97.7590,23,142,2,2,146
GUY,1980,95.8796,96.4589,97.6036,96.6474,33,32.3333,95.3818,80.0794,35,93.0820,70,97.0872,12,99,1,3,103
GUY,1981,97.2950,97.8211,98.8430,97.9864,12,26.0000,95.9111,85.7023,11,96.2523,59,99.0657,4,125,0,2,127
GUY,1982,96.0420,95.3071,97.0440,96.1310,70,38.3333,92.4540,81.0596,44,91.2161,109,96.6662,56,154,1,8,163
GUY,1983,96.5378,96.7037,98.3288,97.1901,59,47.0000,95.7660,86.6430,42,94.7608,85,98.3471,23,141,1,3,145
GUY,1984,97.0419,95.4090,98.3446,96.9318,67,65.3333,95.4828,86.5710,56,93.3828,101,98.5005,17,143,1,3,147
GUY,1985,97.9065,96.7486,98.6255,97.7602,34,53.3333,96.4255,93.5261,32,94.9415,77,98.8716,9,149,0,3,152
GUY,1986,97.9705,95.3492,97.5117,96.9438,54,51.6667,94.1997,96.2609,24,91.8216,103,97.3252,28,147,0,7,154
GUY,1987,97.9416,95.6805,97.3886,97.0036,74,54.0000,93.5334,93.9835,20,91.6472,112,97.1162,57,133,0,7,140
GUY,1988,98.1601,97.0572,97.6880,97.6351,47,58.3333,96.4734,95.7832,13,95.7464,96,97.6743,42,132,0,6,138
GUY,1989,97.4643,98.2038,98.9591,98.2091,36,52.3333,96.5083,92.6338,37,97.1083,75,99.0988,12,115,0,2,117
GUY,1990,97.5698,98.2340,98.6528,98.1522,66,49.6667,96.8927,92.4412,45,97.2718,54,98.6509,9,84,0,2,86
GUY,1991,97.8350,99.2041,99.5595,98.8662,22,41.3333,98.0777,93.1834,26,98.8037,37,100.0000,1,74,0,0,74
GUY,1992,96.9625,97.2903,97.1192,97.1240,43,43.6667,97.2890,90.3584,37,97.1680,76,97.4672,32,67,0,7,74
GUY,1993,95.7613,99.2040,96.5719,97.1791,21,28.6667,95.3830,83.5555,51,98.4923,13,96.3946,23,58,0,6,64
GUY,1994,95.9710,98.3567,99.3871,97.9049,10,24.6667,95.2050,76.3244,34,96.1676,33,100.0000,1,65,0,2,67
GUY,1995,96.8178,97.9758,97.6205,97.4714,7,12.6667,95.5695,82.9378,14,97.1042,45,97.6213,9,77,0,3,80
GUY,1996,96.3859,97.1376,97.3365,96.9533,23,13.3333,94.9783,85.9796,17,94.7366,88,96.4943,17,74,0,1,75
GUY,1997,97.6700,99.2292,98.7037,98.5343,3,11.0000,98.6272,93.4766,3,98.8660,22,99.0577,3,70,0,2,72
GUY,1998,97.2340,97.4798,97.2349,97.3162,28,18.0000,95.2474,94.1740,5,96.2963,74,96.7268,20,57,0,3,60
GUY,1999,97.6256,99.1889,98.6481,98.4875,6,12.3333,97.7344,90.9151,5,98.7551,30,99.0055,2,66,0,1,67
GUY,2000,97.5148,99.1476,98.7216,98.4613,5,13.0000,98.7565,85.2248,8,99.1111,32,99.2692,6,66,1,0,67
GUY,2001,97.1694,99.0750,98.5623,98.2689,10,7.0000,97.2579,90.3049,10,98.7891,50,99.0133,6,63,1,0,64
GUY,2002,97.7005,98.0168,97.6042,97.7738,18,11.0000,97.0705,91.5637,6,97.2311,79,97.7552,12,73,0,3,76
GUY,2003,96.9021,97.3106,97.6424,97.2850,43,23.6667,95.3643,91.9454,17,96.3047,88,97.8466,20,72,0,4,76
GUY,2004,97.3520,99.9127,97.5128,98.2591,13,24.6667,97.4065,90.1121,8,99.8887,22,97.4679,25,70,0,3,73
GUY,2005,97.4935,96.5714,96.2890,96.7846,48,34.6667,94.3000,95.1440,11,94.9820,102,96.1260,23,68,0,5,73
GUY,2006,98.0470,97.9990,96.2948,97.4469,39,33.3333,95.4826,93.8392,12,97.2124,88,96.0609,62,96,0,5,101
GUY,2007,97.7942,99.3606,97.8305,98.3284,10,32.3333,97.3377,90.4850,15,99.1270,18,97.9259,12,75,1,3,79
GUY,2008,97.4990,98.6157,97.6074,97.9074,11,20.0000,95.9440,93.2334,17,97.8254,43,97.6744,13,68,1,4,73
GUY,2009,97.2244,99.2330,98.0459,98.1678,7,9.3333,97.2800,90.7050,21,98.9909,30,98.2986,8,64,0,3,67
